job_title,skills,source
Business Analyst Salesforce CPQ,"requirement gathering, user acceptance testing, brd, frduse cases, user stories, documentationbusiness analysis",naukri
Business Systems Analyst (Gatefi),"wealth management, associate business analystagile project management, agile, presales, htmlscrum, subject matter expert",naukri
Business System Analyst (BAAS),"lead business analyst, electronics, telecommunication, electricals",naukri
SFDC Business Analyst - Consultant,"outbound, ppcgoogle analytics, web analytics, online marketing, analytical, social media, marketing campaigns",naukri
IT Business Analyst,"business analysis, service, now, database design, gcphadoop, jiraperformance tuning, performance",naukri
"Technical Business Analyst(Power BI and Python) 6 Months Contract,Pune","product owner, lending domain, agile, scrum, rfps, wireframing, prototyping, dns",naukri
Business Analyst,"cpqsalesforce cpqsalesforce basalesforce business analyst, cpq business analyst, apttus cpq, business analysis, kronos",naukri
Associate Business Analyst,"power point presentation, travel coordination, excel report preparation, coordination, powerpoint, excel reporting, presentation, ea",naukri
LEAD BUSINESS ANALYST,"data management, mis reporting, monthly reports, mismanagement, data, reporting",naukri
PPC Business Strategy Analyst,"it business analyst, it business development, it business analysis, uat support, rfdagile methodology, brd, frd",naukri
Business Functional Analyst FTT Enterprise Services,"automationtableau, subject matter expert, business intelligence, data warehousing, financial services, python, salesforce",naukri
Business Analyst (Lending Domain),"process optimization, business analyst, project management, consulting, mentor, executive search, individual contributor, advisory",naukri
Salesforce Business Analyst (Salesforce CPQ)- Ultimate Kronos Group,"mining, market analysis, business analyst, business research, business development manager, project management, consulting, monitoring",naukri
Urgent Opening For EA cum Business Support Analyst,"transformationbusiness processstakeholder management, business analysis, strategy consultingbusiness process owner, business process transformation, business process analysis",naukri
Executive Business Analyst,"english, business analysis, finance, consulting, data collection, hrpresentation, presentation skills",naukri
IT Business Analyst,"english, minsupport, business analysis, consulting, data collection, hrpresentation",naukri
Senior Business Analyst,"business services, sapbusiness analyst, cash flowready mix concrete, spend analysis, financial analyst, customer experience",naukri
"Senior Business Analyst , Leadership Advisory Services","loans, change management, excel, test scripts, system integration, senior business analyst, project deliverycommercial lending",naukri
"Senior Business Analyst, IPG","market analysis, business analyst, project management, consulting, manager technology, research, individual contributor, ms office word",naukri
Business Analysis Manager,"mining, market analysis, business analyst, business research, business development manager, project management, consulting, monitoring",naukri
Business Analysis | Accociate Consultant -Finance,"payment processing, architecture, umlweb development, software development life cycle, system analysis, financial services, technical support",naukri
Business Analysis | Accociate Consultant -HR,"excel, vlookupcompany, leadership, e-commerce",naukri
Business Analyst / Finance Analyst,"banking analytics, financial analytics, analytics, finance",naukri
Senior Business Analyst,"digital marketing, marketing communication, content writing, business analysis, brand management, business intelligence, business analytics, social media marketing",naukri
Senior Business Analyst (SBA) / Associate,"business analyst, business analysis, project management, analytical, risk assessmentproject governance, continuous improvement, project delivery",naukri
Analyst/Senior Business Analyst/Associate,"documentation, brd, fsdrequirement gathering, frdrequirement analysis, business analysis, requirements",naukri
Business Systems Analyst (Stable),"agile methodology, scrum, business analysis, brd, srs, frdagile, analysis",naukri
Business Analyst For Leading E-Commerce Company,"hr generalist, hr operations, hr processes, project managementbudget planning, hrbpmicrosoft office, hr analytics",naukri
Business Analyst Banking,"business process, bpcs, analyst, automation, business analyst, training and development, customer service, sdlc",naukri
Business Analyst (Digital Marketing & Brand Management),"delivery management, sideproject management, project coordination, manager business analyst, management, ms office, powerpoint",naukri
